stock1 - stock2,corr
./data\ACE.json - ./data\SBGLP.json,
./data\ACE.json - ./data\SBICARD.json,-0.2636081363069539
./data\ACE.json - ./data\SBILIFE.json,0.0012291565449923918
./data\ACE.json - ./data\SBIN.json,0.3197804293111938
./data\ACE.json - ./data\SCHAEFFLER.json,0.03463095591151017
./data\ACE.json - ./data\SCHAND.json,-0.031023765793801936
./data\ACE.json - ./data\SCHNEIDER.json,0.0240192399674262
./data\ACE.json - ./data\SCI.json,0.3487721285406625
./data\ACE.json - ./data\SCPL.json,
./data\ACE.json - ./data\SDBL.json,-0.01276227239035996
./data\ACE.json - ./data\SEAMECLTD.json,0.21044160839914752
./data\ACE.json - ./data\SECURCRED.json,-0.04636201362651384
./data\ACE.json - ./data\SECURKLOUD.json,-0.005060124835510507
./data\ACE.json - ./data\SEJALLTD.json,0.05672710676979143
./data\ACE.json - ./data\SELAN.json,0.23814542869404315
./data\ACE.json - ./data\SELMC.json,0.2047383190462275
./data\ACE.json - ./data\SENCO.json,
./data\ACE.json - ./data\SEPC.json,0.2384137154511094
./data\ACE.json - ./data\SEPOWER.json,-0.03667365874202699
./data\ACE.json - ./data\SEQUENT.json,0.010373387667415648
./data\ACE.json - ./data\SERVOTECH.json,-0.007583906490671183
./data\ACE.json - ./data\SESHAPAPER.json,0.01830706436365564
./data\ACE.json - ./data\SETCO.json,-0.008303315187243374
./data\ACE.json - ./data\SETUINFRA.json,-0.0060554197708550675
./data\ACE.json - ./data\SEYAIND.json,0.12279783184979319
./data\ACE.json - ./data\SFL.json,0.02006270157652305
./data\ACE.json - ./data\SGIL.json,
./data\ACE.json - ./data\SGL.json,0.012318031769874168
./data\ACE.json - ./data\SHAHALLOYS.json,0.03199625043391095
./data\ACE.json - ./data\SHAILY.json,
./data\ACE.json - ./data\SHAKTIPUMP.json,-0.01575504574297615
./data\ACE.json - ./data\SHALBY.json,-0.06163127107155829
./data\ACE.json - ./data\SHALPAINTS.json,-0.017925338953963855
./data\ACE.json - ./data\SHANKARA.json,-0.0777913447932877
./data\ACE.json - ./data\SHANTI.json,0.2645831046323081
./data\ACE.json - ./data\SHANTIGEAR.json,0.2645831046323081
./data\ACE.json - ./data\SHARDACROP.json,-0.013980962428665358
./data\ACE.json - ./data\SHARDAMOTR.json,0.012577577497993453
./data\ACE.json - ./data\SHAREINDIA.json,
./data\ACE.json - ./data\SHEMAROO.json,0.013629475053209586
./data\ACE.json - ./data\SHILPAMED.json,0.10462621682753322
./data\ACE.json - ./data\SHIVALIK.json,
./data\ACE.json - ./data\SHIVAMAUTO.json,0.033283879164260635
./data\ACE.json - ./data\SHIVAMILLS.json,0.040271977236085034
./data\ACE.json - ./data\SHIVATEX.json,0.046957243164352874
./data\ACE.json - ./data\SHK.json,-0.04220289695809197
./data\ACE.json - ./data\SHOPERSTOP.json,0.18929710025378077
./data\ACE.json - ./data\SHRADHA.json,-0.1610875212144052
./data\ACE.json - ./data\SHREDIGCEM.json,0.030118352230002362
./data\ACE.json - ./data\SHREECEM.json,0.2130291167322777
./data\ACE.json - ./data\SHREEPUSHK.json,-0.024425448051159097
./data\ACE.json - ./data\SHREERAMA.json,0.004722180439266989
./data\ACE.json - ./data\SHRENIK.json,0.04959654093069204
./data\ACE.json - ./data\SHREYANIND.json,-0.0074636636728998935
./data\ACE.json - ./data\SHREYAS.json,0.03742840982339102
./data\ACE.json - ./data\SHRIPISTON.json,-0.0345574391098028
./data\ACE.json - ./data\SHRIRAMFIN.json,0.2650908912238553
./data\ACE.json - ./data\SHRIRAMPPS.json,
./data\ACE.json - ./data\SHYAMCENT.json,0.029191622311521545
./data\ACE.json - ./data\SHYAMMETL.json,
./data\ACE.json - ./data\SHYAMTEL.json,0.09520845017731877
./data\ACE.json - ./data\SIEMENS.json,0.3350606896771797
./data\ACE.json - ./data\SIGACHI.json,
./data\ACE.json - ./data\SIGIND.json,0.007484807454161387
./data\ACE.json - ./data\SIGMA.json,
./data\ACE.json - ./data\SIKKO.json,0.02201170760437706
./data\ACE.json - ./data\SIL.json,
./data\ACE.json - ./data\SILGO.json,0.16331767953520077
./data\ACE.json - ./data\SILINV.json,0.0014996775927284417
./data\ACE.json - ./data\SILLYMONKS.json,-0.013387062741625063
./data\ACE.json - ./data\SILVERTUC.json,0.06259937778540188
./data\ACE.json - ./data\SIMBHALS.json,-0.018308203527555588
./data\ACE.json - ./data\SIMPLEXINF.json,0.2532474321098878
./data\ACE.json - ./data\SINDHUTRAD.json,
./data\ACE.json - ./data\SINTERCOM.json,-0.04409303842333743
./data\ACE.json - ./data\SIRCA.json,-0.0033947622749929654
./data\ACE.json - ./data\SIS.json,0.05229412948573788
./data\ACE.json - ./data\SITINET.json,0.21358271448410845
./data\ACE.json - ./data\SIYSIL.json,0.08989243201749601
./data\ACE.json - ./data\SJS.json,
./data\ACE.json - ./data\SJVN.json,0.22242404999097434
./data\ACE.json - ./data\SKFINDIA.json,0.23026456559424943
./data\ACE.json - ./data\SKIL.json,0.05289132549751115
./data\ACE.json - ./data\SKIPPER.json,0.006025324006074338
./data\ACE.json - ./data\SKMEGGPROD.json,0.012689125719726186
./data\ACE.json - ./data\SKYGOLD.json,
./data\ACE.json - ./data\SMARTLINK.json,0.2069138423733047
./data\ACE.json - ./data\SMCGLOBAL.json,
./data\ACE.json - ./data\SMLISUZU.json,-0.0021156713145321976
./data\ACE.json - ./data\SMLT.json,
./data\ACE.json - ./data\SMSLIFE.json,-0.09714897087723194
./data\ACE.json - ./data\SMSPHARMA.json,-0.026953362646538855
./data\ACE.json - ./data\SNOWMAN.json,-0.017692941736478552
./data\ACE.json - ./data\SOBHA.json,0.23489054893137132
./data\ACE.json - ./data\SOFTTECH.json,-0.05647353813545499
./data\ACE.json - ./data\SOLARA.json,-0.005987155770221787
./data\ACE.json - ./data\SOLARINDS.json,0.0420611534113148
./data\ACE.json - ./data\SOMANYCERA.json,0.09371370278087189
./data\ACE.json - ./data\SOMATEX.json,0.003016744041776957
./data\ACE.json - ./data\SOMICONVEY.json,0.001436458688107524
./data\ACE.json - ./data\SONACOMS.json,
./data\ACE.json - ./data\SONAMCLOCK.json,-0.00789819493818624
./data\ACE.json - ./data\SONATSOFTW.json,0.23900079356813853
./data\ACE.json - ./data\SOTL.json,0.15912293744134537
./data\ACE.json - ./data\SOUTHBANK.json,0.3084873238855277
./data\ACE.json - ./data\SOUTHWEST.json,0.007582249888833756
./data\ACE.json - ./data\SPAL.json,0.03347316011290288
./data\ACE.json - ./data\SPANDANA.json,0.1649860692411198
./data\ACE.json - ./data\SPARC.json,0.24523208892587522
./data\ACE.json - ./data\SPCENET.json,0.024564248584614774
./data\ACE.json - ./data\SPECIALITY.json,0.03475244165042128
./data\ACE.json - ./data\SPENCERS.json,0.032808256917246065
./data\ACE.json - ./data\SPENTEX.json,0.03810213663012491
./data\ACE.json - ./data\SPIC.json,0.12976786518457886
./data\ACE.json - ./data\SPLIL.json,0.01463216648060565
./data\ACE.json - ./data\SPLPETRO.json,0.23529205795550037
./data\ACE.json - ./data\SPMLINFRA.json,0.0597637594776307
./data\ACE.json - ./data\SPORTKING.json,
./data\ACE.json - ./data\SPTL.json,-0.0027920019924490202
./data\ACE.json - ./data\SPYL.json,0.025243761451996267
./data\ACE.json - ./data\SREEL.json,-0.013035622326451434
./data\ACE.json - ./data\SRF.json,0.3025628395537358
./data\ACE.json - ./data\SRHHYPOLTD.json,0.04418457914794166
./data\ACE.json - ./data\SRPL.json,0.02481700200937749
./data\ACE.json - ./data\SSWL.json,0.2440780184946547
./data\ACE.json - ./data\STAR.json,
./data\ACE.json - ./data\STARCEMENT.json,0.011883526372865069
./data\ACE.json - ./data\STARHEALTH.json,
./data\ACE.json - ./data\STARPAPER.json,0.026504852744317704
./data\ACE.json - ./data\STARTECK.json,
./data\ACE.json - ./data\STCINDIA.json,0.2726622159026936
./data\ACE.json - ./data\STEELCAS.json,
./data\ACE.json - ./data\STEELCITY.json,-0.011658088664906748
./data\ACE.json - ./data\STEELXIND.json,0.019616614667061494
./data\ACE.json - ./data\STEL.json,-0.005687039563097508
./data\ACE.json - ./data\STERTOOLS.json,0.00667969842622513
./data\ACE.json - ./data\STLTECH.json,0.3431881878275063
./data\ACE.json - ./data\STOVEKRAFT.json,
./data\ACE.json - ./data\STYLAMIND.json,
./data\ACE.json - ./data\STYRENIX.json,0.05342006160708436
./data\ACE.json - ./data\SUBEXLTD.json,0.2758281880563938
./data\ACE.json - ./data\SUBROS.json,0.2613283399585674
./data\ACE.json - ./data\SUDARSCHEM.json,0.01218593448672918
./data\ACE.json - ./data\SUKHJITS.json,
./data\ACE.json - ./data\SULA.json,
./data\ACE.json - ./data\SUMEETINDS.json,0.0018511037682652897
./data\ACE.json - ./data\SUMICHEM.json,0.11850465104682024
./data\ACE.json - ./data\SUMIT.json,0.11850465104682024
./data\ACE.json - ./data\SUMMITSEC.json,0.016799598092205117
./data\ACE.json - ./data\SUNDARAM.json,0.17529688027381188
./data\ACE.json - ./data\SUNDARMFIN.json,0.17529688027381188
./data\ACE.json - ./data\SUNDARMHLD.json,-0.04497696578898899
./data\ACE.json - ./data\SUNDRMBRAK.json,0.0028523072178270378
./data\ACE.json - ./data\SUNDRMFAST.json,0.2441046040369872
./data\ACE.json - ./data\SUNFLAG.json,0.25959914147225244
./data\ACE.json - ./data\SUNPHARMA.json,0.17314413412180307
./data\ACE.json - ./data\SUNTECK.json,0.19989721274174352
./data\ACE.json - ./data\SUNTV.json,0.2492646718573427
./data\ACE.json - ./data\SUPERHOUSE.json,-0.010360514930128824
./data\ACE.json - ./data\SUPERSPIN.json,0.04245215347281536
./data\ACE.json - ./data\SUPRAJIT.json,0.204528267348794
./data\ACE.json - ./data\SUPREMEENG.json,0.0531735230564001
./data\ACE.json - ./data\SUPREMEIND.json,0.17310341501360457
./data\ACE.json - ./data\SUPREMEINF.json,0.2177046410033967
./data\ACE.json - ./data\SUPRIYA.json,
./data\ACE.json - ./data\SURANASOL.json,-0.005504254608321367
./data\ACE.json - ./data\SURANAT&P.json,-0.0038281041100850233
./data\ACE.json - ./data\SURYALAXMI.json,0.06650970274516065
./data\ACE.json - ./data\SURYAROSNI.json,0.350618124245286
./data\ACE.json - ./data\SURYODAY.json,
./data\ACE.json - ./data\SUTLEJTEX.json,0.04178891376705819
./data\ACE.json - ./data\SUULD.json,0.0010456911989830933
./data\ACE.json - ./data\SUVEN.json,0.03414726588566947
./data\ACE.json - ./data\SUVENPHAR.json,0.03414726588566947
./data\ACE.json - ./data\SUVIDHAA.json,
./data\ACE.json - ./data\SUZLON.json,0.24995101577116316
./data\ACE.json - ./data\SVLL.json,0.05955857800933095
./data\ACE.json - ./data\SVPGLOB.json,
./data\ACE.json - ./data\SWANENERGY.json,0.005157925536548505
./data\ACE.json - ./data\SWARAJENG.json,0.2165849776583175
./data\ACE.json - ./data\SWELECTES.json,0.07703966558855409
./data\ACE.json - ./data\SWSOLAR.json,0.10689086514520019
./data\ACE.json - ./data\SYMPHONY.json,-0.006701423064516883
./data\ACE.json - ./data\SYNCOMF.json,
./data\ACE.json - ./data\SYNGENE.json,0.011320751787541676
./data\ACE.json - ./data\SYRMA.json,
./data\ACE.json - ./data\TAINWALCHM.json,0.0040997243882404735
./data\ACE.json - ./data\TAJGVK.json,0.22436933654761257
./data\ACE.json - ./data\TAKE.json,0.2435088730155602
./data\ACE.json - ./data\TALBROAUTO.json,0.018484883860032376
./data\ACE.json - ./data\TANLA.json,0.22058189919867616
./data\ACE.json - ./data\TARAPUR.json,0.03463400920763696
./data\ACE.json - ./data\TARC.json,
./data\ACE.json - ./data\TARMAT.json,0.027231737474368044
./data\ACE.json - ./data\TARSONS.json,
./data\ACE.json - ./data\TASTYBITE.json,0.11629016715761069
./data\ACE.json - ./data\TATACHEM.json,0.3374681335976172
./data\ACE.json - ./data\TATACOFFEE.json,0.2764548308095662
./data\ACE.json - ./data\TATACOMM.json,0.2516629790861617
./data\ACE.json - ./data\TATACONSUM.json,0.32208006192979777
./data\ACE.json - ./data\TATAELXSI.json,0.293532533807052
./data\ACE.json - ./data\TATAINVEST.json,0.29878652794416793
./data\ACE.json - ./data\TATAMETALI.json,0.3340275863652472
./data\ACE.json - ./data\TATAMOTORS.json,0.26602100283337743
./data\ACE.json - ./data\TATAMTRDVR.json,0.2736393031219175
./data\ACE.json - ./data\TATAPOWER.json,0.26622682523096636
./data\ACE.json - ./data\TATASTEEL.json,0.3328526957425831
./data\ACE.json - ./data\TATASTLLP.json,0.3113603593132154
./data\ACE.json - ./data\TATVA.json,
./data\ACE.json - ./data\TBZ.json,-0.020447484934821146
./data\ACE.json - ./data\TCI.json,0.28932684448137896
./data\ACE.json - ./data\TCIEXP.json,0.0035169948183909057
./data\ACE.json - ./data\TCIFINANCE.json,0.029444550460307167
./data\ACE.json - ./data\TCNSBRANDS.json,-0.04551183134398866
./data\ACE.json - ./data\TCPLPACK.json,0.021613062861228115
./data\ACE.json - ./data\TCS.json,0.08071435992789092
./data\ACE.json - ./data\TDPOWERSYS.json,0.003594613382719852
./data\ACE.json - ./data\TEAMLEASE.json,-0.065842465210938
./data\ACE.json - ./data\TECHIN.json,-0.020233314918948232
./data\ACE.json - ./data\TECHM.json,0.15878030139619329
./data\ACE.json - ./data\TECHNOE.json,-0.04834645252958204
./data\ACE.json - ./data\TECILCHEM.json,
./data\ACE.json - ./data\TEGA.json,
./data\ACE.json - ./data\TEJASNET.json,-0.01655660646850379
./data\ACE.json - ./data\TEMBO.json,-0.02048567817394483
./data\ACE.json - ./data\TERASOFT.json,-0.025452161089837444
./data\ACE.json - ./data\TEXINFRA.json,0.2781094548373772
./data\ACE.json - ./data\TEXMOPIPES.json,0.24579279964643777
./data\ACE.json - ./data\TEXRAIL.json,-0.009877782263534968
./data\ACE.json - ./data\TFCILTD.json,0.3003707154573413
./data\ACE.json - ./data\TFL.json,-0.025655071491550923
./data\ACE.json - ./data\TGBHOTELS.json,0.06970735153144034
./data\ACE.json - ./data\THANGAMAYL.json,0.06468315633040785
./data\ACE.json - ./data\THEINVEST.json,-0.054831374522302946
./data\ACE.json - ./data\THEMISMED.json,0.02212560430851723
./data\ACE.json - ./data\THERMAX.json,0.225935224086397
./data\ACE.json - ./data\THOMASCOOK.json,0.22429719249292648
./data\ACE.json - ./data\THOMASCOTT.json,-0.030278537682085015
./data\ACE.json - ./data\THYROCARE.json,0.004076601471546248
./data\ACE.json - ./data\TI.json,0.25889749763031844
./data\ACE.json - ./data\TIDEWATER.json,0.2613713504064747
./data\ACE.json - ./data\TIIL.json,0.051562621293415906
./data\ACE.json - ./data\TIINDIA.json,-0.006153856400148343
./data\ACE.json - ./data\TIJARIA.json,-0.014915671523164307
./data\ACE.json - ./data\TIL.json,-0.016198424788787785
./data\ACE.json - ./data\TIMESGTY.json,0.01444878127726948
./data\ACE.json - ./data\TIMETECHNO.json,0.28811714631812535
./data\ACE.json - ./data\TIMKEN.json,0.22746890454204594
./data\ACE.json - ./data\TINPLATE.json,0.34510270604178456
./data\ACE.json - ./data\TIPSFILMS.json,
./data\ACE.json - ./data\TIPSINDLTD.json,0.06373877320790304
./data\ACE.json - ./data\TIRUMALCHM.json,0.12224862221323468
./data\ACE.json - ./data\TIRUPATIFL.json,0.020706474726083893
./data\ACE.json - ./data\TITAGARH.json,0.30912144979261313
./data\ACE.json - ./data\TITAN.json,0.25889749763031844
./data\ACE.json - ./data\TMB.json,
./data\ACE.json - ./data\TNPETRO.json,0.245299697366022
./data\ACE.json - ./data\TNPL.json,0.2952755833295206
./data\ACE.json - ./data\TNTELE.json,-0.0005392161356632597
./data\ACE.json - ./data\TOKYOPLAST.json,0.009001083044374263
./data\ACE.json - ./data\TORNTPHARM.json,0.16229752127310665
./data\ACE.json - ./data\TORNTPOWER.json,0.2755013269961055
./data\ACE.json - ./data\TOTAL.json,0.024391465346180384
./data\ACE.json - ./data\TOUCHWOOD.json,0.0493334007481133
./data\ACE.json - ./data\TPLPLASTEH.json,0.006336345956315671
./data\ACE.json - ./data\TRACXN.json,
./data\ACE.json - ./data\TREEHOUSE.json,0.009530217271956638
./data\ACE.json - ./data\TREJHARA.json,0.09193044716004377
./data\ACE.json - ./data\TREL.json,
./data\ACE.json - ./data\TRENT.json,0.19048919426853334
./data\ACE.json - ./data\TRF.json,0.31797465917547735
./data\ACE.json - ./data\TRIDENT.json,0.259337384207076
./data\ACE.json - ./data\TRIGYN.json,0.04857069427307269
./data\ACE.json - ./data\TRIL.json,0.28115796211805416
./data\ACE.json - ./data\TRITURBINE.json,0.048391230945241774
./data\ACE.json - ./data\TRIVENI.json,0.048391230945241774
./data\ACE.json - ./data\TRU.json,
./data\ACE.json - ./data\TTKHLTCARE.json,0.09079466637533135
./data\ACE.json - ./data\TTKPRESTIG.json,0.14948656750783054
./data\ACE.json - ./data\TTL.json,0.06856956979269761
./data\ACE.json - ./data\TTML.json,0.21076838522885757
./data\ACE.json - ./data\TV18BRDCST.json,0.3007796206693288
./data\ACE.json - ./data\TVSELECT.json,0.017136269592992196
./data\ACE.json - ./data\TVSHLTD.json,0.06753636512234457
./data\ACE.json - ./data\TVSMOTOR.json,0.2586263024870699
./data\ACE.json - ./data\TVSSRICHAK.json,0.22923074283309045
./data\ACE.json - ./data\TVTODAY.json,0.23684029321734784
./data\ACE.json - ./data\TVVISION.json,-0.04395661627558254
./data\ACE.json - ./data\UBL.json,0.18757770581778277
./data\ACE.json - ./data\UCAL.json,0.30745990353393227
./data\ACE.json - ./data\UCOBANK.json,0.31673219892960836
./data\ACE.json - ./data\UDAICEMENT.json,
./data\ACE.json - ./data\UFLEX.json,0.3441617951877332
./data\ACE.json - ./data\UFO.json,0.04460466815594488
./data\ACE.json - ./data\UGARSUGAR.json,-0.04063209788132125
./data\ACE.json - ./data\UGROCAP.json,
./data\ACE.json - ./data\UJAAS.json,0.017947302950948395
./data\ACE.json - ./data\UJJIVAN.json,-0.019659535285761545
./data\ACE.json - ./data\UJJIVANSFB.json,-0.019659535285761545
./data\ACE.json - ./data\ULTRACEMCO.json,0.28470846671892214
./data\ACE.json - ./data\UMAEXPORTS.json,
./data\ACE.json - ./data\UMANGDAIRY.json,0.012661563448915841
./data\ACE.json - ./data\UMESLTD.json,0.005085480484589262
./data\ACE.json - ./data\UNICHEMLAB.json,0.1951838762962198
./data\ACE.json - ./data\UNIDT.json,
./data\ACE.json - ./data\UNIENTER.json,0.0440142935684856
./data\ACE.json - ./data\UNIINFO.json,-0.013707287369207701
./data\ACE.json - ./data\UNIONBANK.json,0.33038817278486965
./data\ACE.json - ./data\UNIPARTS.json,
./data\ACE.json - ./data\UNITECH.json,0.26961899257639077
./data\ACE.json - ./data\UNITEDPOLY.json,-0.14418018561065982
./data\ACE.json - ./data\UNITEDTEA.json,-0.03548472628953364
./data\ACE.json - ./data\UNIVAFOODS.json,-0.008780444964094821
./data\ACE.json - ./data\UNIVASTU.json,-0.030723935664852774
./data\ACE.json - ./data\UNIVCABLES.json,0.008042756167390357
./data\ACE.json - ./data\UNIVPHOTO.json,-0.00443416627836844
./data\ACE.json - ./data\UNOMINDA.json,0.012325864173371216
./data\ACE.json - ./data\UPL.json,0.2702227802384949
./data\ACE.json - ./data\URAVI.json,-0.10832094418510968
./data\ACE.json - ./data\URJA.json,0.005587436189635839
./data\ACE.json - ./data\USHAMART.json,0.27632976589735947
./data\ACE.json - ./data\USK.json,
./data\ACE.json - ./data\UTIAMC.json,
./data\ACE.json - ./data\UTKARSHBNK.json,
./data\ACE.json - ./data\UTTAMSUGAR.json,-0.0020163318657036014
./data\ACE.json - ./data\V2RETAIL.json,0.019216992548381932
./data\ACE.json - ./data\VADILALIND.json,-0.01875900750474391
./data\ACE.json - ./data\VAIBHAVGBL.json,0.16480030917920857
./data\ACE.json - ./data\VAISHALI.json,-0.0004392639579368315
./data\ACE.json - ./data\VAKRANGEE.json,0.15993002786592464
./data\ACE.json - ./data\VALIANTORG.json,
./data\ACE.json - ./data\VARDHACRLC.json,0.20552124565936492
./data\ACE.json - ./data\VARDMNPOLY.json,0.06428122530088777
./data\ACE.json - ./data\VARROC.json,-0.005975346709204235
./data\ACE.json - ./data\VASCONEQ.json,0.038400590449829006
./data\ACE.json - ./data\VASWANI.json,0.021166269232413038
./data\ACE.json - ./data\VBL.json,-0.011753857177052648
./data\ACE.json - ./data\VCL.json,0.15570685857063654
./data\ACE.json - ./data\VEDL.json,0.2939185081217109
./data\ACE.json - ./data\VENKEYS.json,0.27868421976345736
./data\ACE.json - ./data\VENUSPIPES.json,
./data\ACE.json - ./data\VENUSREM.json,0.23245484209245254
./data\ACE.json - ./data\VERANDA.json,
./data\ACE.json - ./data\VERTOZ.json,0.048407214450901015
./data\ACE.json - ./data\VESUVIUS.json,0.061754293176314146
./data\ACE.json - ./data\VETO.json,-0.018115043388147324
./data\ACE.json - ./data\VGUARD.json,0.24541797404129764
./data\ACE.json - ./data\VHL.json,0.049245108261506264
./data\ACE.json - ./data\VICEROY.json,0.24883939303786204
./data\ACE.json - ./data\VIDHIING.json,0.019251634823636232
./data\ACE.json - ./data\VIJAYA.json,
./data\ACE.json - ./data\VIJIFIN.json,0.04288359157554073
./data\ACE.json - ./data\VIKASECO.json,0.0053952106253273855
./data\ACE.json - ./data\VIKASLIFE.json,-0.006686160497664507
./data\ACE.json - ./data\VIMTALABS.json,0.09515112776564041
./data\ACE.json - ./data\VINATIORGA.json,0.19040348997917683
./data\ACE.json - ./data\VINDHYATEL.json,0.0018558012323907102
./data\ACE.json - ./data\VINEETLAB.json,
./data\ACE.json - ./data\VINNY.json,-0.2503202002491937
./data\ACE.json - ./data\VINYLINDIA.json,0.03325069783549375
./data\ACE.json - ./data\VIPCLOTHNG.json,0.2680602397793353
./data\ACE.json - ./data\VIPIND.json,0.28564321769162027
./data\ACE.json - ./data\VIPULLTD.json,0.022951003169901094
./data\ACE.json - ./data\VIRINCHI.json,
./data\ACE.json - ./data\VISAKAIND.json,0.3142647915892693
./data\ACE.json - ./data\VISASTEEL.json,0.16228556190867338
./data\ACE.json - ./data\VISESHINFO.json,0.02307428754339184
./data\ACE.json - ./data\VISHAL.json,0.0045674222283305765
./data\ACE.json - ./data\VISHNU.json,-0.020764956488989773
./data\ACE.json - ./data\VISHWARAJ.json,-0.06920875404080892
./data\ACE.json - ./data\VIVIDHA.json,0.014333751294152867
./data\ACE.json - ./data\VLEGOV.json,
./data\ACE.json - ./data\VLSFINANCE.json,0.10990564828691682
./data\ACE.json - ./data\VMART.json,0.05742373750042585
./data\ACE.json - ./data\VOLTAMP.json,0.275813261258747
./data\ACE.json - ./data\VOLTAS.json,0.2905212381923052
./data\ACE.json - ./data\VRLLOG.json,0.0043086599838029985
./data\ACE.json - ./data\VSSL.json,-0.006152127564729333
./data\ACE.json - ./data\VSTIND.json,0.14127945345652881
./data\ACE.json - ./data\VSTTILLERS.json,-0.01395342242654443
./data\ACE.json - ./data\VTL.json,0.16875116325878664
./data\ACE.json - ./data\WABAG.json,-0.021915812759231167
./data\ACE.json - ./data\WALCHANNAG.json,0.3748131915210045
./data\ACE.json - ./data\WANBURY.json,0.20149488801120036
./data\ACE.json - ./data\WATERBASE.json,-0.013501231567807836
./data\ACE.json - ./data\WEALTH.json,0.0969133828257533
./data\ACE.json - ./data\WEBELSOLAR.json,0.026971982367333076
./data\ACE.json - ./data\WEIZMANIND.json,0.02544115113450564
./data\ACE.json - ./data\WEL.json,0.27928850882759043
./data\ACE.json - ./data\WELCORP.json,0.2916652520668419
./data\ACE.json - ./data\WELENT.json,0.13786124672656902
./data\ACE.json - ./data\WELINV.json,-0.01675806979022122
./data\ACE.json - ./data\WELSPUNIND.json,0.27928850882759043
./data\ACE.json - ./data\WENDT.json,0.03346369454294506
./data\ACE.json - ./data\WESTLIFE.json,0.03929824151668177
./data\ACE.json - ./data\WEWIN.json,0.024324646154488108
./data\ACE.json - ./data\WHEELS.json,-0.0030054239743649166
./data\ACE.json - ./data\WHIRLPOOL.json,0.23161721099054625
./data\ACE.json - ./data\WILLAMAGOR.json,0.045488665704578844
./data\ACE.json - ./data\WINDLAS.json,
./data\ACE.json - ./data\WINDMACHIN.json,0.017440213723970803
./data\ACE.json - ./data\WIPL.json,-0.04330378809885661
./data\ACE.json - ./data\WIPRO.json,0.12251085989113174
./data\ACE.json - ./data\WOCKPHARMA.json,0.27634624452903195
./data\ACE.json - ./data\WONDERLA.json,-0.009351572000405435
./data\ACE.json - ./data\WORTH.json,-0.05481094253613435
./data\ACE.json - ./data\WSI.json,-0.007389290933046493
./data\ACE.json - ./data\WSTCSTPAPR.json,0.30007014784478564
./data\ACE.json - ./data\XCHANGING.json,0.03127686626634642
./data\ACE.json - ./data\XELPMOC.json,0.009667526259181323
./data\ACE.json - ./data\XPROINDIA.json,0.154516040635375
./data\ACE.json - ./data\YAARI.json,0.018430380983389155
./data\ACE.json - ./data\YATHARTH.json,
./data\ACE.json - ./data\YESBANK.json,0.2070480221064773
./data\ACE.json - ./data\YUKEN.json,
./data\ACE.json - ./data\ZEEL.json,0.18662160992348778
./data\ACE.json - ./data\ZEELEARN.json,-0.015708514232147336
./data\ACE.json - ./data\ZEEMEDIA.json,0.2951734518864443
./data\ACE.json - ./data\ZENITHEXPO.json,0.02412007263043933
./data\ACE.json - ./data\ZENITHSTL.json,0.08497679744682492
./data\ACE.json - ./data\ZENSARTECH.json,0.20492505504711597
./data\ACE.json - ./data\ZENTEC.json,-0.020668911773452633
./data\ACE.json - ./data\ZFCVINDIA.json,0.16535273238399953
./data\ACE.json - ./data\ZIMLAB.json,
./data\ACE.json - ./data\ZODIAC.json,0.01868680004925129
./data\ACE.json - ./data\ZODIACLOTH.json,0.01868680004925129
./data\ACE.json - ./data\ZOMATO.json,
./data\ACE.json - ./data\ZOTA.json,0.015978210842789917
./data\ACE.json - ./data\ZUARI.json,-0.015877190409766474
./data\ACE.json - ./data\ZUARIIND.json,0.23413002175921901
./data\ACE.json - ./data\ZYDUSLIFE.json,0.16588351563470588
./data\ACE.json - ./data\ZYDUSWELL.json,0.18827502775483662
./data\ACEINTEG.json - ./data\20MICRONS.json,-0.03609842681521139
./data\ACEINTEG.json - ./data\21STCENMGM.json,0.06443024849910077
./data\ACEINTEG.json - ./data\360ONE.json,-0.10633024779746061
./data\ACEINTEG.json - ./data\3IINFOLTD.json,-0.08557581471372165
./data\ACEINTEG.json - ./data\3MINDIA.json,-0.021203504556335104
./data\ACEINTEG.json - ./data\3PLAND.json,0.03534242910548176
./data\ACEINTEG.json - ./data\5PAISA.json,-0.06427171893066852
./data\ACEINTEG.json - ./data\63MOONS.json,0.12356220275436199
./data\ACEINTEG.json - ./data\A2ZINFRA.json,0.011787070778133346
./data\ACEINTEG.json - ./data\AAATECH.json,
./data\ACEINTEG.json - ./data\AAKASH.json,-0.05071492721946686
./data\ACEINTEG.json - ./data\AAREYDRUGS.json,
./data\ACEINTEG.json - ./data\AARON.json,0.0007533528590600178
./data\ACEINTEG.json - ./data\AARTECH.json,
./data\ACEINTEG.json - ./data\AARTIDRUGS.json,-0.0453992177061393
./data\ACEINTEG.json - ./data\AARTIIND.json,-0.031658452232954826
./data\ACEINTEG.json - ./data\AARTIPHARM.json,
./data\ACEINTEG.json - ./data\AARTISURF.json,
./data\ACEINTEG.json - ./data\AARVEEDEN.json,-0.14930699925435192
./data\ACEINTEG.json - ./data\AARVI.json,-0.04326012023905352
./data\ACEINTEG.json - ./data\AAVAS.json,-0.11055935152245391
./data\ACEINTEG.json - ./data\ABAN.json,
./data\ACEINTEG.json - ./data\ABB.json,0.02889388874508147
./data\ACEINTEG.json - ./data\ABBOTINDIA.json,0.030504306984625373
./data\ACEINTEG.json - ./data\ABCAPITAL.json,0.023320395016322347
